,ADF,ADL,AFD,AIA,AIN,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVH,AVJ,AVM,AWA,AWB,AWC,Amphid sheath,Amphid socket,Arcade cells,BAG,BDU,CAN,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DVB,DVC,Distal tip,Embryonic cells,Excretory cells,Excretory gland,GLR,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I2,I4,I5,IL2,Intestinal-rectal valve,Intestine anterior,Intestine posterior,MI,Marginal cells,Mature sperm,NSM,OLQ,PHA_PHB,PHC,PLM_ALM,PVC,PVD_FLP,PVM,PVN,PVP,PVQ,PVT,Phasmid sheath,Phasmid socket,RIA,RIC,RIF,RIM,RIR,Rectal gland,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URB,URX_AQR_PQR,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC_4_5,Vulval cells,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),vm1 (vulval muscle),vm2 (vulval muscle),timepoints
N2_4_QZ0_20.Rep_239,0.0012650655711760317,0.0,0.0,2.8271119640330354e-20,1.2722003838148659e-19,0.004199525092613282,0.0,0.002334593092524699,0.0,0.0,0.0,1.2722003838148659e-19,5.654223928066071e-20,0.0,0.0004550293542131683,0.0,0.0,0.002652826108070601,0.007059750267442935,0.0,0.0,0.0,0.0,0.0009757107843634511,0.0014664013725556617,0.0019386030209539355,0.001448511248704699,0.0,0.0019263026019910885,0.0,0.013547738526245183,0.0,0.03432430312999574,0.0018521619156727622,0.01245780413937655,0.0,0.0016438690550690496,0.011481285217388965,0.004145518840470864,0.020452293719188958,0.0,1.2722003838148659e-19,0.0,0.0,0.003044615560030003,0.013276498179069125,0.03820971049119304,0.0,0.004259952264805078,9.153216108024008e-05,0.0,0.0017803615726655338,0.0,0.0,0.0,0.0,0.0011203733525705954,5.640438551149138e-05,0.0,0.0,4.2406679460495525e-20,0.009741095115553013,0.00506376246713571,0.01782207597545317,1.1308447856132142e-19,0.0,0.0018139038745995568,0.0027298071529832653,2.5444007676297317e-19,0.06664217445950514,0.0,0.00855639277374896,2.5444007676297317e-19,0.0,0.1362324220380738,0.07525131958054992,0.01140343732053562,0.0010186612694693697,0.00014788215394280938,0.0,0.013180167531853377,0.0,6.361001919074329e-20,0.05652186172906431,0.06253858729716766,0.038061828393713026,0.08578513960451636,0.06963054006037572,0.0,0.003967685303438662,0.003088296835608616,0.0,0.021413886054731077,0.01829467835196999,0.015863141308378178,0.021097520012209308,0.001512216806391245,0.0008096500915211039,0.0028777747039808155,0.0,0.012644222003787436,0.0488231287048,4
N2_4_QZ0_20.Rep_240,0.0012923998527580528,0.0,0.0,0.0,1.1552789576433454e-19,0.006109168013438898,0.0,0.0023850366635335793,0.0,0.0,0.0,0.0,0.0,0.0,0.0011850391857770577,0.0,0.0,0.0029098193418250267,0.013303414525409958,0.0,0.0,0.0,0.0,0.002126109063185023,0.0015375998107648645,0.001583410515429088,0.006041128711992557,0.0,0.003558908323913945,0.0,0.0024915964615000604,0.0,0.061156485666910794,0.0,0.012968988779292331,0.0010568662771531384,0.002634020999424783,0.009425249654443956,0.007424911347517466,0.027679699952215083,0.0,0.0,0.0,4.621115830573382e-19,0.001498213011727269,0.014872286752631398,0.041571737172396546,0.0,0.0065288621450893935,2.0461496111807952e-06,3.1770171335192e-19,0.0019187403564837652,0.0,0.0,0.0,0.0,0.002049433760409838,0.0,1.7329184364650183e-19,0.0,0.0,0.013178417103907922,0.006641410774343458,0.019627056980411697,0.0,0.0,0.0023503380485643053,0.0018656839238463466,1.4440986970541819e-19,0.04951194721512837,0.0,0.01284307732294131,2.8881973941083637e-19,0.0,0.07851565208238999,0.051064937192604555,0.0,0.0011413705032858642,3.3058217813236046e-06,0.0,0.013280082093013214,0.0,0.0,0.0723592404415162,0.07271894294939867,0.0318009396469579,0.09435707352270341,0.07330787109273583,0.0,0.004311081405392595,0.003442698227553899,0.0,0.031316910519610615,0.027974606348786752,0.009760868988907061,0.016166852182089252,0.0018811301918777495,5.198755309395055e-19,0.0031989841442126893,0.00035827891066610287,0.019845414253814555,0.05186465561672323,4
N2_4_QZ0_20.Rep_241,0.001306477612574761,1.7517946453089293e-19,0.0,0.0,3.2116235163997036e-19,0.003612486763252874,0.0,0.0024110162187243513,0.0,0.0,2.627691967963394e-19,0.0,5.839315484363098e-20,0.0,0.0005287525192507271,0.0,0.0,0.003191959874472317,0.012403650250919829,0.0,0.0,2.0437604195270843e-19,0.0,0.0,0.0021025129520461905,0.0031999732350285934,0.0025838329791645583,0.0,0.0016564343619687445,0.0,0.009169155910356814,0.0,0.061809831392319284,0.0,0.01232290254359095,0.007190674280275406,0.0,0.008863681544933718,0.0069042766450417145,0.020421594978328957,0.0,0.0,0.0,1.7517946453089293e-19,0.0013571005359840577,0.016719268502929624,0.037432156207926316,0.0,0.00498188972180296,8.175041678108337e-19,0.0,0.002035940944815894,0.0,0.0,4.963418161708633e-19,0.0,0.000977129495155788,0.00020429198693379538,0.0,0.0,1.1678630968726195e-19,0.011978596524307392,0.004129085110672273,0.019676692373517497,0.0009873449735795733,0.0,0.002491120322391791,0.0008636286372875469,3.2116235163997036e-19,0.04299218476992202,6.858228757157025e-06,0.0035075433264540553,1.7517946453089293e-19,0.0,0.11014956530315502,0.06216685136298429,0.002835197126543887,0.0011982600818600318,8.175041678108337e-19,0.0,0.010443549892449134,0.0,1.313845983981697e-19,0.0667109828972513,0.06223212379572242,0.06588772212518844,0.09072957629041878,0.07501349705321995,0.0,0.007464047731602953,0.0,2.919657742181549e-20,0.026553911926242166,0.013163260821949137,0.009212321027463815,0.016769986904431395,0.0012376555461403624,0.0,0.0045539970015019094,0.0,0.017693701689857053,0.04596374569733035,4
N2_4_QZ0_20.Rep_242,0.0013093023275158376,0.0,0.0,0.0,0.0,0.0030126353895639033,0.0,0.0024162290394192164,0.0,0.0,0.0,2.9259702888090547e-20,0.0,0.0,0.00027483888738199483,0.0,0.0,0.0033862119231092918,0.009347049601066856,0.0008131947603938597,0.0,0.0,0.0,0.0,0.0017716714765246072,0.00241196361177046,0.0010901722184404228,0.0,0.0023390324865565034,0.0,0.014728004477934303,0.0,0.03189703094578791,0.0006532069189120191,0.013264194717628564,0.006293123544086529,0.0012697741897954853,0.010017392885062142,0.003934832845649819,0.024328225616539304,0.0,0.0,0.0,0.0,0.0014773936459823596,0.02121434180705564,0.04169107714842079,0.0,0.0061560852087703555,8.095987083070446e-05,8.777910866427163e-20,0.0017438048181186057,0.0,0.0,0.0,0.0,0.002347920496325834,0.0002669462196848041,0.0,0.0,0.0,0.012434950946680729,0.006337614755223445,0.02093192653357471,0.0,0.0,0.0022628981986243498,0.0,0.0,0.05872335504703519,0.0,0.0038310566903571523,0.0,0.0,0.10462383846164432,0.05966812697664629,0.0017122759862380592,0.0010716368822210238,0.00013080123904078884,0.0,0.013813610596905026,2.9259702888090543e-19,0.0,0.07197986383097808,0.058607955914561416,0.06543653509283175,0.09295510489679203,0.07845890387661926,0.0,0.004023762935158951,0.003652226356859497,0.0,0.023391235166119455,0.014242289567477978,0.008271614215094153,0.017689717140159416,0.0016593364866795343,2.9259702888090543e-19,0.004285156633581636,0.0,0.01196846257015577,0.04829912592441197,4
N2_4_QZ0_20.Rep_243,0.0011322350892707205,0.0,0.0,0.0,2.1507280918250353e-19,0.003008330558537057,0.0,0.0020894634070771773,0.0,0.0,1.0121073373294284e-19,0.0,1.138620754495607e-19,0.0,0.0019050783646191096,0.0,1.5181610059941426e-19,0.002938713698800076,0.01880506715239089,0.0,0.0,0.0,0.0,0.0,0.0015043646242709798,0.0038063159789086796,0.0015407559818815756,0.0,0.00304797543173775,0.0,0.017493347206222788,0.0,0.06646081301243385,0.0014852115091119706,0.006262691060557635,0.005119573014485318,0.0,0.0082143086119292,0.004862629044221308,0.020420067656338105,0.0,1.5181610059941426e-19,0.0,2.530268343323571e-20,0.0013616409703811562,0.019203102355488413,0.033036270023147976,0.0,0.0033320978279971596,0.0,4.680996435148606e-19,0.0016246165415853657,0.0,0.0,0.0,0.0,0.002564904678589986,0.0,3.289348846320642e-19,0.0,2.530268343323571e-20,0.010811922334084867,0.008303434262461867,0.016072941596785937,0.0,0.00042833582888875685,0.002272533613326007,0.0026223527875457713,1.2651341716617855e-20,0.037976050514554945,0.0,0.003619981455553467,5.060536686647142e-20,0.0,0.08878601711360481,0.04775858935475323,0.0,0.001092604547383944,1.5181610059941426e-19,0.0,0.011517121745784085,0.0,0.0,0.08695181803351505,0.0625299885880508,0.0530635376723097,0.10311375475378702,0.08608331517548395,0.0,0.0055515142209186874,0.003443178024957707,0.0,0.023792629116361468,0.014012598802208969,0.007250665341722387,0.028090525290626292,0.001549579835577553,0.0,0.002306307041989246,0.0,0.021657158798173117,0.0381219703496061,4
N2_4_QZ0_20.Rep_244,0.001369049400763285,3.05949037618033e-19,0.0,0.0,6.11898075236066e-20,0.0027298479174126156,0.0,0.002526488228887465,0.0,0.0,6.11898075236066e-20,0.0,6.11898075236066e-20,0.0,0.0005930985677708705,0.0,0.0,0.003056923960515358,0.009988972998725481,0.0,0.0,0.0,1.8356942257081981e-19,0.0009010154937518865,0.001854870195121194,0.002937898839590553,0.0024317459206345507,0.0,0.0025621117081495864,0.0,0.006734750139653676,0.0,0.05041052871558327,2.7214676368421886e-05,0.0072249031290240445,0.004832234558702319,0.0,0.008781305705876846,0.004358648864944394,0.01853483719147627,0.0,6.11898075236066e-20,1.3767706692811486e-19,3.6713884514163963e-19,0.0013829436449272227,0.016741626354356925,0.03878090266045967,0.0,0.005459955903400976,0.0,1.8356942257081981e-19,0.0019418096677244864,0.0,0.0,0.0,0.0,0.0019043720913360512,0.00044653283315774253,0.0,0.0,0.0,0.008441567799481207,0.0065741410899064715,0.02049593578744855,3.6713884514163963e-19,0.0,0.0027344421884211148,4.895184601888528e-19,0.0,0.05119572014479538,0.0,0.003422726420174817,8.566573053304924e-19,0.0,0.09695068758511503,0.06189718731181074,0.0,0.0010725350452753352,3.6713884514163963e-19,0.0,0.011705884111061642,3.365439413798363e-19,3.977337489034429e-19,0.08184097009694426,0.06230085545308841,0.04775394077167061,0.10314434767109827,0.08564626221002786,0.0,0.007078455299282717,0.0,0.0003031138851128067,0.016243834291810016,0.027889589334654,0.014864423923341946,0.011385135451324439,0.001607234474803122,0.0,0.007582205635654991,0.0025324778554524567,0.01861849899354336,0.04820323780038524,4
N2_4_QZ0_20.Rep_245,0.0011534548035266933,0.0,0.0,0.0,9.021912241249167e-20,0.00405095883186442,0.0,0.0021286229569503832,0.0017238690005979308,0.0,0.0,0.0,0.0,0.0,0.000754730144727721,0.0,0.0,0.002874302656296425,0.01544062060076409,0.00031689074686096626,0.0,0.0,0.0,0.0009824265141845894,0.001446936261881102,0.001559441388711845,0.0016657755354688392,0.0,0.003142636254252393,0.0,0.013303729119632363,0.0,0.05179415034186582,0.0,0.01313675029086616,0.0021081604620772844,0.003034517672618452,0.009191502937825682,0.0074751345859371795,0.022476868069970842,0.0,0.0,8.377489938302799e-20,0.0,0.0013650212800420858,0.01947241353553036,0.04893498917247549,0.0,0.0079124539411747,0.0011149849002057585,1.6754979876605598e-19,0.0008737723779120169,1.1599601453034643e-19,1.2888446058927382e-19,0.0,0.0,0.0012020545507807213,0.0006224010136153805,0.0,0.0,0.0,0.014989430905999699,0.00924872774904562,0.01603139309162586,0.0,0.0007704480676102897,0.0022778792580537017,0.0028916424657422298,0.0,0.058598333397318486,0.0,0.004413353524016712,2.0621513694283812e-19,0.0,0.06492544387656832,0.03722505398248646,0.0,0.0009572771398012448,0.00021976408358142233,0.0,0.017146531915019705,0.0,0.0,0.07611032062256617,0.05938911997203595,0.06577920987257392,0.09548623923066618,0.08099140049730777,0.0,0.005153043244767074,0.0,0.00012592883905178926,0.027289780839647594,0.025690358738092115,0.011953484687559426,0.01144190030486198,0.0015388529556660641,0.004918628627685556,0.002960142067874564,0.0018790577137201756,0.012277415083873349,0.04606026729656297,4
N2_4_QZ0_20.Rep_246,0.00131892698475617,1.9158613775533437e-19,0.0,1.7684874254338556e-19,2.2106092817923196e-19,0.003860290644894623,0.0,0.002433990694485291,0.0,0.0,1.4737395211948798e-20,3.9790967072261754e-19,1.6211134733143678e-19,0.0,0.0003158208080059279,0.0,0.0,0.002683585722907476,0.014711082360598163,0.0,0.0,2.9474790423897596e-20,0.0,0.0011356441147285712,0.0019830834183395462,0.002793040263115101,0.0028735334380182763,0.0,0.002477290558894043,0.0,0.009987461246221168,0.0,0.022925260347074847,0.0,0.0071400961977241524,0.0008996794978713901,0.0,0.009418770498453143,0.004837091196067067,0.00945660827987151,0.0,2.652731138150784e-19,0.0,7.368697605974399e-19,0.0013204223361864532,0.015766766098956976,0.04417860935075255,0.0,0.005001680271796398,2.0632353296728318e-19,1.4737395211948798e-20,0.0018821064441842219,4.568592515704127e-19,2.9474790423897594e-19,0.0,0.0,0.00217130464730889,0.0004956759392623352,0.0,0.0,1.326365569075392e-19,0.010936445524352589,0.007844821142808314,0.018331222764108628,5.894958084779519e-19,1.0316176648364159e-19,0.002559209474723527,0.0,0.0,0.062347926607647756,3.2422269466287356e-19,0.005123526323514239,3.8317227551066874e-19,0.0,0.13448259716098562,0.0726563298923822,0.01027305741701101,0.0011028114003057599,0.0,0.0,0.011598608955439764,2.0632353296728318e-19,0.0,0.06922267138867327,0.06558928037086607,0.05574460279668214,0.0889612814283459,0.0731087014810485,0.0,0.00306742345724031,0.0019741436997247814,0.0,0.013683881764865794,0.015819377211197923,0.005108821757517334,0.020066192039240646,1.7684874254338556e-19,0.0021544443613385716,0.0034646149813971554,0.0007048135789955855,0.02373027519441334,0.04827509646469896,4
N2_4_QZ0_20.Rep_247,0.0011851564619559957,0.0,0.0,0.0002533160367377333,0.0,0.006575487456031346,0.0,0.0021871262270392417,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000859181452177,0.0,0.0,0.002213264362460965,0.012477139609522632,0.0004977893923681451,0.0,0.0,0.0,0.0,0.0012623346843229387,0.0038111458529216133,0.0012241701011954597,0.0,0.0029257185091036714,0.0,0.026649562009256084,0.0009469286979544631,0.05388864936477698,0.0011495698558718417,0.012212127735021672,0.0043497581538438825,0.0,0.00911032405223316,0.007508064979115245,0.023760108171286955,0.0,0.0,0.0,0.0,0.0005373389267593418,0.014199842355054912,0.029191005750603714,0.0,0.007425452203182058,0.00012542337333094282,0.0,0.0,0.0,0.0005708728716711384,0.0,0.0,0.0007086628877551809,0.00020655462579114605,0.0,0.0008333524082776869,0.0,0.010849681306089057,0.005360624490700354,0.019574321295001508,0.0008071531501126114,0.0,0.0029350232433652847,0.0007699761007894562,0.0,0.03282212206747381,0.0,0.009925445130361836,0.0,0.0,0.13894773595543639,0.07398580421191263,0.010777227285502585,0.0006961193150905479,0.0002026378311628984,0.0,0.011789757801036777,0.0,0.0,0.07089499912300229,0.07122188593133641,0.01457240207571295,0.08260455900268159,0.06931641659653044,0.0,0.004270261976510277,0.0,0.0,0.009825450245743583,0.010672857519997579,0.009298330311093849,0.027776461681967454,0.0010529547964849948,0.010662491753764526,0.0059127520174018225,0.00040364130493717826,0.022103419852011613,0.040781153593196194,4
N2_4_QZ0_20.Rep_248,0.0012644617648796062,8.477287814173007e-20,0.0,8.477287814173007e-20,2.9670507349605524e-19,0.0023565199293416866,0.0,0.0023334788087745312,0.0,0.0,0.0,0.0,0.0,0.0,0.0005008738232661714,0.0,0.0,0.0034307214805800955,0.011882608391391785,0.0,0.0,0.0,1.6954575628346015e-19,0.001899620390202629,0.0022680610246631626,0.004022603570192289,0.002933173497785855,0.0,0.002832685855213033,0.0,0.01697444093216706,0.0,0.05266139913476263,0.0,0.010767581102522857,0.0030062177564800906,0.0,0.0100298140355113,0.0039045554043473617,0.023903787577203996,0.0,0.0,0.0,0.0,0.0013711699683301285,0.020723237260441355,0.040042378985326886,0.0,0.010010444075131818,0.0,4.0973557768502863e-19,0.0018100511279233998,1.271593172125951e-19,1.1303050418897342e-19,0.0,0.0,0.001976934677116931,0.001038976251375345,0.0,0.0,0.0,0.015175757252541219,0.006986218254628333,0.021371287567385284,4.521220167558937e-19,0.0009933076428740415,0.00197008687985168,0.0017430256462006703,5.651525209448671e-20,0.06154401152239586,0.0,0.010202134213940105,3.108338865196769e-19,0.0,0.06311121477884382,0.042914595657831865,0.0,0.0013517223952337523,5.651525209448671e-19,0.0,0.013310368821635358,1.9780338233070348e-19,0.0,0.07500150370926753,0.06840878651420182,0.05542562000989815,0.09110403021009841,0.06968341000466627,0.0,0.005673026724781893,0.003718863402371945,0.0,0.024511691309517962,0.020690970794380818,0.005562352283899604,0.028195869912377217,0.0015800363786109108,1.8367456930708181e-19,0.002932334887673551,0.0003615098861747491,0.0211587957216331,0.05137167079215212,4
N2_4_QZ0_20.Rep_249,0.0012305241510261308,2.543676317268919e-19,0.0,0.0,1.374960171496713e-20,0.0028129624933253775,0.0,0.002270849233925347,0.0,0.0,0.0,0.0,0.0,0.0,0.00043957833640194204,0.0,4.537368565939153e-19,0.0029239709781338063,0.013586484433429753,0.0,0.0,0.0,0.0,0.0,0.0017823951490784978,0.0027561987437891653,0.0022360706729634967,0.0,0.003132802543108792,0.0,0.016124799335234623,0.0,0.027551424598975027,0.0028821603865682418,0.006393715745766258,0.002334736385953969,0.0,0.008479320156973771,0.0033969787598836475,0.03352945107374524,0.0,0.0,0.0,6.324816788884879e-19,0.001318927349980866,0.012355944414638923,0.03497801131980234,0.0,0.006630906976481741,0.0,0.0,0.001742896014568195,2.474928308694083e-19,0.0,0.0,0.0,0.002343564484199243,0.001852954208107583,2.474928308694083e-19,0.0,2.6124243258437547e-19,0.010000430929445515,0.007153069530852551,0.019090228865664683,0.0,0.0007549345026424149,0.0025201137295695277,0.0024192035635383306,2.749920342993426e-20,0.04113291147652115,0.0,0.007274107901459455,2.749920342993426e-20,0.0,0.10290757445001952,0.05329847596511358,0.0,0.003260067542018017,1.0999681371973703e-18,0.0,0.012266401653588561,1.0999681371973704e-19,4.124880514490139e-20,0.07762082104332417,0.0697388806648546,0.048207515870463555,0.10297247951494197,0.07077450771177103,0.0,0.0050167449849795945,0.0,0.0,0.030468587374181195,0.023854124056671904,0.0016614009009659498,0.032055242761444336,0.001095501097980219,0.007504175431029134,0.00390992741222257,0.0012800107798465964,0.022435112949780175,0.044239819389047724,4
N2_4_QZ0_20.Rep_250,0.0012329240439907434,6.882444797821129e-06,0.0,0.0,4.520527101244079e-19,0.010454676865320481,0.0,0.003282539073386466,0.0,0.0,5.509041916296554e-06,0.0,5.616412459121431e-19,0.0,0.001870751752518045,0.0,0.0,0.0029501721322014,0.01882880414706072,0.0,0.0,0.0,0.0,0.0012272657028376687,0.0015442284449669122,0.003190726248924054,0.004013723016570012,0.0,0.004691579486170915,0.0,0.006916923019698345,0.0,0.047275612860321545,0.0,0.014896062588285248,0.0007375191836406196,0.0026282293425949565,0.008537319998707866,0.005965632972699048,0.019967786391256927,0.0,0.0,0.0,1.1232824918242861e-18,0.001282182930362058,0.016462458814067132,0.044758767173433155,0.0,0.008019073245537162,0.0012407675883799507,0.0,0.0016749244754500708,3.698613082836064e-19,1.9177993762853664e-19,1.3698566973466905e-19,0.0,0.0014914192547180994,0.0,0.0,0.0,2.1917707157547044e-19,0.015490049851318095,0.010780017005433634,0.02072049602196552,2.739713394693381e-19,0.0,0.0025817461928060344,0.002744677690861124,6.301340807794775e-19,0.03029301156978991,0.0,0.004474528836102896,0.0,0.0,0.043403369976252,0.0352824625064455,0.0,0.0011753972777850024,6.243928920091575e-05,0.0,0.021461873158852996,0.0,0.0,0.08063500315248098,0.07568270836723237,0.06991385212626477,0.09557302140340299,0.07397041978891043,0.0,0.0028059241994886136,0.0,0.0,0.032964914190328605,0.03861557329042328,0.0019349866046890428,0.011376965516663727,0.0019399175774698157,0.011764636849096035,0.005632063561024899,0.0,0.025263187462985257,0.048302294292911815,4
N2_4_QZ0_20.Rep_251,0.0013037117838052114,0.0,0.0,0.0,0.0,0.004910361905062506,0.0,0.0024059120684829564,0.0,0.0,0.0,0.0,0.0,0.0,0.00046562568216116913,0.0,0.0,0.0026287228453484913,0.010584337481906231,0.0,1.1653907166947003e-19,0.0,0.0,0.0,0.0016705122142884274,0.003719403729758314,0.0034975236439194397,0.0,0.0031839407799962916,0.0,0.012415856867237679,0.0,0.06418482584740545,0.004042529019497982,0.006323184036237515,0.0021808450772575405,0.0,0.008046686719795342,0.005603038217499322,0.01645978804687754,0.0,1.4567383958683754e-20,0.0,1.4567383958683755e-19,0.0012360251985818968,0.01359515900318897,0.033575380115197055,0.0,0.004642430711233281,0.0001537476616529689,0.0,0.0018803587528580402,2.622129112563076e-19,1.1653907166947003e-19,0.0,0.0,0.0019353497598882542,0.000616505259139872,0.0,0.0,1.4567383958683754e-20,0.011470201405979394,0.006142123841478717,0.018119752954743645,0.0,0.0,0.0024841311022147723,0.0,0.0,0.03623021119315265,0.0,0.005644277423225463,0.0,0.0,0.14154705779629814,0.0733252186083197,0.009959663500516632,0.0010522336160105354,0.0002483994161241279,0.0,0.013318133300902587,0.0,0.0,0.0719941055837592,0.07609932248994242,0.04031858928493115,0.0909850592766517,0.07268532155703519,0.0,0.0037723923332133717,0.0,0.0,0.004699407251369308,0.009925704615488706,0.0006247877554718781,0.02300573939816761,0.0011577139668351246,0.003270000467490408,0.0038656518529550095,0.0012534821629993826,0.02731578646314956,0.03822376895329588,4
N2_4_QZ0_20.Rep_252,0.001154316603312316,0.0,0.0,1.0318460493624891e-19,3.869422685109334e-20,0.0043402772938934235,0.0,0.0021302133502647657,0.0,0.0,6.449037808515557e-20,2.1926728548952893e-19,0.0,0.0,0.0002767377953417297,0.0,0.0,0.002893184384056288,0.0167516291645546,0.00047309916017351187,0.0,0.0,0.0,0.00024711118598819305,0.0017399609479157691,0.0020395242845917274,0.003286365720544422,0.0,0.0032705685019263305,0.0,0.020760725453479036,0.0,0.040396767466783785,0.002740425973788723,0.01163988501537333,0.003757362532874661,0.0,0.00878402630880467,0.00491518966237233,0.012866316340460255,0.0,4.643307222131202e-19,0.0,5.417191759153068e-19,0.0013873173002276996,0.015560270894624681,0.02934485722075401,1.5477690740437337e-19,0.006629719928631443,4.144025406446485e-05,3.2245189042577784e-19,0.0017269840864068688,3.9984034412796455e-19,2.8375766357468454e-19,0.0,0.0,0.0020597634501880752,0.0010097110723207633,1.805730586384356e-19,0.0004473682503883723,1.0318460493624891e-19,0.010250142042960287,0.010933721244874569,0.016043370891785296,0.0008509780714396324,0.0,0.0023420002660678838,0.0,0.0,0.07532975341194426,0.0,0.002273560598743208,0.0,0.0,0.08756395532189257,0.03915502791941411,0.0,0.002969956971276376,6.695213964868619e-05,0.0,0.012011714978538025,0.0,0.0,0.07661303820666539,0.05011816722438881,0.0549148307339891,0.09857324490871248,0.07749767427856862,0.0,0.005624082796219983,0.0021226404783854782,0.00034445998075884846,0.027730800126678938,0.023740684749052294,0.009747588875455694,0.041674456966010506,0.0014088443102902915,0.0,0.003007060555544922,0.0,0.025455707785918366,0.03896446456066898,4
N2_4_QZ0_20.Rep_253,0.0020949726363690756,0.0,0.0,0.0001968648142928996,0.0,0.018420118534746538,0.0,0.0030849252024013,0.0,0.0,0.0007202815154875701,0.0,1.852221291014876e-19,0.0,0.0024981830277301196,0.0,0.0,6.979782500328057e-05,0.01531374300586663,0.0,5.292060831471074e-20,0.0,0.0,0.0,0.001624793424391697,0.002605639803536367,0.007148728595108068,0.0,0.00480937532404648,0.0,0.0030434422905696226,0.0019324989845357465,0.009900417153287322,0.0,0.007499547940732263,0.0038099257702365846,0.0005467320351518105,0.010006015076823175,0.005283020437908002,0.016251697838749406,0.0,0.0,0.0,0.0017282740023209344,0.0017012881228440655,0.02041331508448561,0.038040775120204554,0.0,0.006345521909903254,8.467297330353718e-19,1.3230152078677685e-19,0.0021531524806211277,0.0,0.0,1.5876182494413223e-19,5.292060831471074e-19,0.0024490536856904806,0.0,2.646030415735537e-19,0.0,0.0,0.012649108256956022,0.00672621867569802,0.017262665185538918,0.0,0.0,0.0018210501681249483,0.00017441666914993343,4.233648665176859e-19,0.09261916194561226,0.0,0.01370421563712327,0.0,0.0,0.09157044510209077,0.05532960424949712,0.0,0.001166908762071393,0.0,0.0,0.008697496137428918,0.0,0.0,0.06098466520506165,0.09733523164361482,0.02473948809896212,0.08134907902495181,0.06025153376543315,0.0,0.006987326803477454,0.0,0.003759287229458075,0.017874552557772296,0.023924643328859102,0.0023278272464565633,0.01790787108203754,0.0018414750784522958,0.007309528063412643,0.0056224128224186916,0.0049407288078168144,0.02799722902833562,0.06343372778114385,4
N2_4_QZ0_20.Rep_254,0.0011879357628981812,0.0,0.0,7.964237153343986e-20,1.85832200244693e-19,0.00861060165378363,0.0,0.002192255239265574,0.0,0.0,0.0,0.0,0.0,0.0,0.0021483089831517655,0.0,0.0,0.0025932290302429907,0.013100367727665974,0.0,0.0,0.0,0.0,0.0010655887986980846,0.0020902574254200467,0.0024690735891981976,0.0015654613496292455,0.0,0.0030587977213907295,0.0,0.011787392642186704,0.0,0.081107732306024,0.0003707357185813431,0.00804075071708101,0.003459810789154252,3.1856948613375945e-19,0.007827790405948028,0.0031276699290360126,0.023257429767611804,0.0,7.964237153343986e-20,0.0,0.0,0.001289242668063244,0.014165523149043752,0.03351780923770582,7.964237153343986e-20,0.004745402088123558,0.0007317953182676856,0.0,0.0019068384748384725,1.85832200244693e-19,0.0,0.0,0.0,0.002087934911495463,0.0,0.0,0.0,0.0,0.007117511931912997,0.005182859851361386,0.0200778841287427,5.309491435562657e-19,0.0,0.0024615593842730824,0.002097172349713102,0.0,0.06936670865995909,0.0,0.002318583198961281,6.371389722675189e-19,0.0,0.10135820759920984,0.046490422618219944,0.0,0.0034417649393811353,0.0,0.0,0.012273136965104278,0.0,9.29161001223465e-20,0.0692128857839815,0.07472540638446447,0.063870937161437,0.091994445217181,0.06639563186429878,0.0,0.006779296924707162,0.0,0.0,0.014418078860610061,0.005563855773479746,0.0020332941819474126,0.018219167884409377,0.0015173183778185732,3.1856948613375945e-19,0.0053553343033681325,0.0,0.028450068069681974,0.04177273218127048,4
