,Amphid socket,Anal muscle,Body wall muscle anterior,Body wall muscle middle,Body wall muscle posterior,Cephalic sheath,Coelomocytes,Distal tip,Excretory cells,Excretory duct,GLR,Glia_2,Glia_3,Hypodermis head,Hypodermis tail,Intestinal-rectal valve,Intestine anterior,Intestine middle,Intestine posterior,Marginal cells,Meiotic germ cells,Mitotic germ cells,Oocytes,PVD_FLP,Phasmid socket,Rectal gland,Seam cells (grd+),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Syncitial pachytene spermatocytes,Unassigned hypodermis/gonadal sheath,Unassigned sex-specific muscle,Unassigned sheath cells,Unassigned uterine cells,Uterine muscle,Uterine toroid,Uterine-vulval cells,Vulval cells,cat-4(+)ptps-1(+) intestine anterior,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),hmc,hyp4_to_hyp6,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),sh2 (gonadal sheath distal),sh3_sh4 (gonadal sheath proximal),sh5 (gonadal sheath proximal),vm1 (vulval muscle),vm2 (vulval muscle)
LFQ intensity D6_10,0.0,0.03425282168824187,0.059231950987209354,0.008688265274576739,0.030997685818849166,0.01690572513271201,0.006974563587081059,0.0,0.0,0.06700192184742329,0.0015603523328929147,0.07925129958187824,0.0,0.06546453707943868,0.0,0.0,0.0,0.026464572325049715,0.10272381084916088,0.03730201201761112,0.017741943409319935,0.0392417214809256,0.0,0.0,0.0,0.029931194285631367,0.0,0.0,0.03533361499652499,0.0040713870328070965,0.0,0.010180418052444695,0.00569088970432903,0.03762540790496848,0.0,0.0,0.03816744414940257,0.0,0.01811885117246434,0.0,0.027475252600488168,0.0,0.0,0.008947506784399909,0.013762965394514357,0.03077690623117895,0.0,0.0,0.009542170103411306,0.027455679766177195,0.03084417378709583,0.01770984691628344,0.0,0.055818132710706125,0.004744974994801637
LFQ intensity D6_11,0.0,0.005221531778497044,0.06646912117470076,0.001008786793445427,0.026585385105622132,0.015066260471293476,0.009907155836036548,0.0,0.0,0.03506056556413184,0.0,0.057256669097729876,0.0,0.10317442500974236,0.0,0.0,0.0,0.019005424151113726,0.12694715964438807,0.05035739612000438,0.0,0.06858523107765037,0.0,0.0,0.0,0.03270054457340209,0.0,0.0,0.03667745735345954,0.0037547867052650603,0.0,0.006089254209559686,0.027601177295843028,0.010223090198825753,0.0,0.0052504007010606615,0.01926215715169061,0.0,0.048008495547826234,0.0,0.04864124737311649,0.0,0.0,0.012324295211544982,0.024951733321503165,0.0,0.0,0.006207518897079616,0.0,0.014600312638223107,0.031142364610528078,0.013605203309022845,0.0026932637815837517,0.05679088868061256,0.014830696615496925
LFQ intensity D6_12,0.0,0.025421587985212324,0.06511565489627627,0.00032518209536400606,0.025386484558343917,0.006386839931957884,0.008882612260990424,0.004389105678896225,0.0,0.05113364751876919,0.0018360330383247274,0.1110911971379136,0.0,0.06396072159490562,0.0,0.0,0.0,0.011943894919049425,0.12829936909647802,0.04849250114090159,0.031700833859199855,0.014927145864106074,4.534632208363077e-05,0.0007962667785652912,0.0,0.031200523381748495,0.00032914264317109363,0.0,0.03302874513127616,0.010194477715345927,0.0,0.018674240151981814,0.0,0.07307091385752462,0.0,1.2588936038202389e-06,0.024527788397308525,0.0,0.027944764540552287,0.0,0.0,0.0,0.0,0.0018519132081014859,0.013922483221982225,0.05937067186402897,0.0,0.0,0.011488526957977157,0.027857032078195093,0.015776073701951176,0.0,0.0,0.04989704149157875,0.0007299780863344507
LFQ intensity D6_2,0.0,0.0,0.07692527100431384,0.009658793009192753,0.02553187155974815,0.01933045890045962,0.008344535052072798,0.00511238818944619,0.0,0.090711376186712,0.0,0.07830175962728846,0.0,0.08743096930237723,0.0,0.0,0.0,0.010518185880285604,0.10399113392255213,0.047987928356924815,0.018855020531439483,0.041115646830264446,0.0,0.0014866112300348522,0.0,0.030386559720544187,0.0,0.0,0.036877238273143806,0.004246836893580253,0.0,0.013275879707758086,0.012866409689508407,0.03789001645689767,0.0,0.0,0.026125257537967423,0.0,0.01960977739271233,0.0,0.0,0.0,0.0,0.01263391864082747,0.02446936509990939,0.012587192906296552,0.0,0.007863473413863658,0.019350137352807415,0.0,0.022782977107705108,0.01547755442951299,0.002786550185189757,0.06318524163466017,0.012283663974003028
LFQ intensity D6_3,0.0,0.0,0.07489859912011973,0.0007411250718612966,0.02677061407075472,0.015212783865891292,0.004907433541851952,0.012349786784150623,0.001534310720191115,0.0795830242943876,0.0,0.07247956376203339,0.0,0.0804106710224857,0.0,0.0,0.0,0.010141962872227928,0.12835587869025278,0.044297502314450024,0.023274976196141238,0.03478866459029932,0.0,0.003902699724262324,0.0,0.03163391314774775,0.0,0.0,0.03777605967166269,5.405074502401008e-05,0.0,0.01552337715418729,0.005992291538121786,0.021390230999439097,0.0,0.012699694205897798,0.03241782503227447,0.0,0.017579931721106494,0.0,0.03156479170234026,0.0,0.0,0.016319275932395044,0.028336926635260773,0.015181904271992537,0.0,0.010504342763050034,0.0,0.00924109139633276,0.018085253160028455,0.012003635216745141,0.0,0.05145075722798118,0.018595050837051437
LFQ intensity D6_4,0.0,0.033225386846530335,0.04959293152416178,0.0031038652516088006,0.03416645102944946,0.014492530632189202,0.006645538341395994,0.007083919509890266,0.0,0.02170693621810585,0.0,0.05229790765341632,0.0,0.12512326046285016,0.0,0.0,0.0,0.023301986757186786,0.10797951262062014,0.03643730215793266,0.003148063658053039,0.06792880828680115,0.0,0.0006887289945048266,0.0,0.03474841789868569,0.0012325155598595027,0.0,0.03722603363441449,0.0062628447801476635,0.0,0.011747344230880643,0.024797133857565445,0.05356341749740953,0.0,0.0,0.008952558277974889,0.0,0.041661885506945516,0.0,0.0,0.0,0.0,0.01907563068069325,0.02058861900562167,0.028556837247632423,0.0,0.00196482440323453,0.010816236497986959,0.013181820584588683,0.026308875385295225,0.01483819620203555,0.0,0.05427513479015719,0.0032785440141743618
LFQ intensity D6_5,0.0,0.00255911046089445,0.06507630438345574,0.0018272146335652074,0.02965709493907133,0.019161821305697203,0.006534759261599016,0.0,0.01021521852779651,0.04155726026711863,0.0,0.0653456236946531,0.0,0.0913938280803698,0.0,0.0,0.0,0.02285025469332605,0.10729410555768464,0.05430097610070942,0.03268550664975746,0.021880534481830704,0.0,0.0009452829757646176,0.0,0.022460806981179065,0.0,0.0,0.036054417752725366,0.0017097221836360021,0.0,0.017423301420890498,0.0,0.019777138915049924,0.0,0.0,0.01690050793626165,0.0,0.03644710563777898,0.0,0.046470434429374076,0.0,0.0,0.0142675850948425,0.02993741824726421,0.017486173844138853,0.0,0.021288126284349843,0.00891510600003968,0.0034496242668127976,0.03395547484785887,0.02001872714559231,0.00256427923078365,0.05900344014538629,0.0185857136227417
LFQ intensity D6_6,0.0,0.02147510996830375,0.04342845595759344,0.00277952393662567,0.03571675717161903,0.019233664869442932,0.009387624956376014,0.009242165087457533,0.0,0.03858592927265085,0.0,0.10842537362361744,0.0,0.06768059335194922,0.0,0.0,0.0,0.020857815997527333,0.09988799406390729,0.04343264259295757,0.017707570842412382,0.02679761939492207,0.0,5.612319446108114e-05,0.0,0.030805576570505182,0.0,0.0,0.03996744814480569,0.00012105108928189866,0.0,0.010531907269621806,0.0,0.05163043684151378,0.0,0.0014023067709160873,0.0336408791560873,0.0,0.024967567604122352,0.0,0.0,0.0,0.0,0.01487146855422149,0.027448369107487835,0.08324335101168714,0.0,0.005541279514334949,0.019111502875971235,0.0,0.012946905589822335,0.014955604442518889,0.0,0.04844835525041874,0.01567102592485967
LFQ intensity D6_7,0.0,0.013260672123095332,0.03845693473236816,0.010669115394225794,0.0391737926092256,0.023151490927938227,0.009368588069441455,0.005233086168355291,0.0062578768083238635,0.07118193405840118,0.0,0.06978690844387164,0.0,0.08870632703751681,0.0,0.0,0.0,0.016232188987059165,0.10438308198158719,0.04022274978290847,0.0,0.06695499063440156,0.0,0.0002231015247093589,0.0,0.029059301076777514,0.009798459827343174,0.0,0.031174581569653532,0.005008524881483292,0.0,0.0135149330983673,0.022164868879865525,0.026868457614433124,0.0,0.0,0.033000229103520434,0.0,0.02453363097961436,0.0,0.0,0.0,0.0,0.01716999977980992,0.02147950125178313,0.0,0.0,0.01755583144546173,0.0010765504681536243,0.010144799514623064,0.027904602919738564,0.02555360853202808,0.009713311538880621,0.054351611368818775,0.01666435686621538
LFQ intensity D6_8,0.0,0.025992419933713932,0.07389284787455935,0.0009264676579505059,0.02117963364016352,0.017911060968506323,0.003948188466473709,0.003848207791205318,0.008172731945766981,0.05762650099303298,0.0,0.08756266997424514,0.0,0.07396014745968164,0.0,0.013806693717402245,0.0,0.0,0.13125562773879512,0.05301405630540987,0.024720281510041776,0.021904397609907353,0.0,0.0,0.0,0.02265970862393693,0.0,0.0,0.03191798553741271,0.008930464387978124,0.0,0.016499902672586268,0.007034294907825279,0.0362429010963078,0.0,0.013853341615172933,0.0338351312642871,0.0,0.027588865329586862,0.0,0.0,0.0,0.0,0.008114442483077543,0.014463754567050709,0.05760037335920591,0.0,0.02145228397122436,0.001261975130746323,0.007508697961237863,0.020511972155071702,0.0003967273177758759,0.0,0.05040524403266,0.0
LFQ intensity D6_9,0.0,0.02805495400294708,0.06176275175815123,0.003562828212607658,0.024739614925353596,0.02264017377524777,0.0067527669853400234,0.0,0.0015027579459426382,0.06337189276060307,0.0025367408316399756,0.07258284681262572,0.0,0.10774362158660304,0.0,0.0,0.0,0.018393973431486348,0.13949195648553664,0.03588782355593097,0.017896417835261767,0.04049909528698347,0.0,3.62975467136665e-05,0.0,0.030988145018291398,0.0,0.0,0.04093877856533149,0.0,0.0,0.00999900983782839,0.029449030637474775,0.03801752651777204,0.0,0.0,0.026591926359853663,0.0,0.009152149042460204,0.0,0.0,0.0,0.0,0.015240965444432862,0.013397705743325791,0.0,0.0,0.004882510759285262,0.011194453091370595,0.016768089369118246,0.03896925571964411,0.006201250550712004,0.0,0.05610384937896405,0.004648840225160393
LFQ intensity D7_1,0.0,0.030583690585843523,0.06614562205276386,0.0037740626384291614,0.008346454741826803,0.008154129188757634,0.010520717749276813,0.0,0.009223666392225535,0.07206843746964489,0.0011089405938390622,0.051461089302645,0.0,0.0979032039330908,0.0,0.0,0.0,0.016916363164607328,0.1428120017180542,0.03379584635576615,0.00551525671215002,0.025392228585403846,0.0,0.003492624071515413,0.0,0.03536060022766489,0.0,0.0,0.051558892220595155,0.0,0.0,0.009978505702747055,0.005531844674087114,0.019642641523176352,0.0,0.0272554829642474,0.019473658517946458,0.0,0.038932942915247695,0.0,0.03310999419516421,0.0,0.0,0.011071074598737119,0.011022497773265976,0.015819442701711043,0.0,0.0,0.006408347025358876,0.0270473003691919,0.017144814112260945,0.002767710843685246,0.0,0.06906591188657656,0.011594002492495871
LFQ intensity D7_2,0.0007815009013599953,0.034258611440733104,0.06770293905898091,0.0076166492741906455,0.016201929683480797,0.012979184881567093,0.015549260709664758,0.00119182894928583,0.0,0.003250200296337572,0.0,0.07789441508340231,0.0,0.09066110882228169,0.0,0.0,0.0,0.018898252975147033,0.14135036820223837,0.040265178441223196,0.012257727710340713,0.04986141512170545,0.0,0.00518147496867201,0.0,0.024925186542978716,0.0,0.0,0.04906579341738909,0.0,0.0,0.018102998986268316,0.011196556092814268,0.022509348701133036,0.0,0.0,0.0318404673028641,0.0,0.021552021770547956,0.0,0.032467783460851385,0.0,0.0,0.009046143605236713,0.012902320902302096,0.0,0.0,0.0,0.004557370228836024,0.03153742485393251,0.0346459696267559,0.021618977556095438,0.0,0.06667927965167456,0.011450310779708357
LFQ intensity D7_3,0.0,0.0,0.09386613926397049,0.0,0.006883321661859272,0.020750706391146893,0.013348050611795175,0.005183885379741015,0.0,0.012692853898367261,0.0,0.04228063804686357,0.0,0.12412862548361571,0.0,0.0,0.0,0.004377767591267711,0.13549317780822467,0.04070862139910348,0.0,0.07131265022976438,0.0,0.002459511657417874,0.0,0.03404952068337069,0.0,0.0,0.03688250144341555,0.005998902170240514,0.0,0.014478555892440764,0.017013396623653164,0.020689873298159262,0.0,0.0013262462976872445,0.02864651100752969,0.0,0.030475418663044915,0.0,0.033501190420644485,0.0,0.0,0.02081742252616775,0.03252139087510342,0.0,0.0,0.022392154826855037,0.004731490843941359,0.0,0.025756964680058364,0.02122169159141774,0.0,0.060630587983073164,0.0153802307500595
LFQ intensity D7_4,0.0,0.0058429721157927635,0.0753021668184837,0.0014067139552374082,0.00904329242780777,0.018452908996735507,0.007537513176730622,0.0,0.008921711958844563,0.08139607742447028,0.0,0.07185332720278557,0.0,0.09916618842438861,0.0,0.0034879425351403287,0.0,0.02052787562675996,0.12490071324557185,0.04775920215967341,0.0160189374961979,0.04312734600853728,0.0,0.001736780307044673,0.0,0.033948545301033306,0.0020357707021924527,0.0,0.03867780789678291,0.004594093291912455,0.0,0.012688182144156528,0.011621045012963419,0.01636882925977177,0.0,0.0,0.015676854778887243,0.0,0.03907498683991194,0.0,0.0,0.0,0.0,0.01414849601474937,0.022257727875008532,0.002535209736196659,0.0,0.026462265084204486,0.0,0.01398036665805565,0.032460598645145805,0.017967631163283124,0.0,0.05901991971554195,0.0
LFQ intensity D7_5,0.0,0.00419517926271401,0.08845070137991129,0.004143730047172116,0.0066028289804643935,0.021072331566874228,0.010410962691547468,0.00690601275424918,0.010917209810918663,0.018133313701958035,0.0,0.042619051839651534,0.0,0.11124362446027723,0.0,0.0,0.0,0.0,0.13956363161884028,0.03469731048429664,0.011040288662937119,0.052560449705925015,0.0,0.00033296636084040684,0.0,0.02441540011326204,0.0,0.0,0.054278700383033944,0.0,0.0,0.007690950309609972,0.03338694086928612,0.023939902115307547,0.0,0.0006150091764540836,0.015453422101720758,0.0,0.03896490207033645,0.0,0.03096316753145359,0.0,0.0,0.02157287004068389,0.026583462241077008,0.00924456017473017,0.0,0.006740502061144823,0.014277403050240386,0.0006675846498841966,0.025787686853732495,0.02195998919537673,0.0,0.0688846428702411,0.011683310863847074
LFQ intensity D8_1,0.0,0.02647401972699727,0.07125503079993119,0.0,0.009452399093904069,0.014326954112141795,0.018348884234224414,0.006177642894911942,0.0012573825131991295,0.028371153475573462,0.0,0.04772664719122712,0.0,0.12915558604993244,0.0,1.5632969610506867e-05,0.0,0.0,0.12282108777174051,0.03650643702754053,0.01830147918863838,0.039258241942134335,0.0,0.00024600163641298864,0.0,0.02339318007257196,0.0,0.0,0.037650086346073426,0.011537891819380728,0.0,0.009050806047234204,0.009285377209918361,0.04596210342839342,0.0,0.000808493675132514,0.025137407849598243,0.0,0.028315636341895763,0.0,0.0,0.0,0.0,0.019114406541677963,0.02057840411244097,0.054965854873799305,0.0,0.019083571920174135,0.005453581641003495,0.008882596257775618,0.014869803565924138,0.020569832430852756,0.0,0.06282120740119086,0.012825177836842006
LFQ intensity D8_2,0.0,0.0032380228291724374,0.07945186967077643,0.018415223965588628,0.0,0.01818394811181606,0.0,0.022035300029350717,0.005035530027642086,0.0,0.0,0.05267684965854367,0.0,0.09468097959731703,0.0,0.0,0.0071103318409574,0.019695838745643034,0.09136113317412967,0.04681261527261483,0.016644450891787788,0.050754439117915204,0.0,0.006340827657824406,0.0,0.04156321387524476,0.0,0.0,0.043766408267221994,0.017900610522775137,0.0,0.01801997506675116,0.010055934660986459,0.045558469274381015,0.0,0.02065229324001547,0.028121821486453806,0.0,0.033427284552455486,0.0,0.033689878252257305,0.0,0.0,0.019219271860383507,0.014307222031593379,0.01281337119854074,0.0,0.0283647415393511,0.0011244413306897689,0.0036285119787383426,0.0,0.011663843080462564,0.019051375980389636,0.06226213585911791,0.0023718353511109724
LFQ intensity D8_3,0.0,0.017626405892045654,0.07245091448170658,0.0,0.012643706270016923,0.010577907402211813,0.015472364580055745,0.0018588720835526736,0.009617925752553822,0.04390821100272676,0.0,0.0689595064499011,0.0,0.11792716118681995,0.0,0.0,0.0,0.0,0.13723481753880376,0.03832117469640103,0.020585854875068494,0.03671968295507808,0.0,0.0018036756629542631,0.0,0.03440994647840712,0.0,0.0,0.041660398055185385,0.00640106263083979,0.0,0.017013483813266006,0.007783518676432276,0.0036307933815121407,0.0,0.01600383288853591,0.0314121054251247,0.0,0.032733676478579665,0.0,0.0017462842511911554,0.0,0.0,0.020653701138101794,0.031239094264894903,0.0,0.0,0.01977240636136607,0.006136812842163987,0.01102495538578179,0.03137475724753312,0.014097126941608916,0.0,0.06719786290957859,0.0
LFQ intensity D8_4,0.0,0.024879448735621167,0.06012266372266142,0.0,0.009282352695071015,0.013240000751530933,0.007548319967524799,0.0035790169166914658,0.0064676021769696,0.06007306688230767,0.0,0.0384164523949067,0.0,0.10706156759987297,0.0,0.0,0.0,0.012148796868932115,0.13745265770732928,0.033051056433885895,0.005342456709457304,0.05650483590154786,0.0,0.0038522388172504383,0.0,0.03236790841094714,0.0,0.0,0.049188373845860084,0.0,0.0,0.01095497903654493,0.013811019186384303,0.007801678887189064,0.0,0.03569967017541052,0.0286195557108603,0.0,0.019030274251018744,0.0,0.05030852409296213,0.0,0.0,0.020685335542008437,0.01952752967518685,0.0004252355166857648,0.0,0.023805603583112046,0.009053349011341829,0.001609721339654987,0.010489793071358966,0.008655078961115536,0.0,0.05994377238102412,0.019000063039773595
LFQ intensity D8_5,0.0,0.0,0.07230197162347973,0.005950775060105447,0.0005314000025997969,0.019910357201361105,0.01469333349068714,0.0066979314683918365,0.0063970826972641216,0.07493717711502187,0.0,0.04060486352130494,0.0,0.09264366448261449,0.0,0.0,0.0,0.01601349114628818,0.13494067783604954,0.04743008575911406,0.025385963797166292,0.015868764292805215,0.0,0.0041570791878735485,0.0,0.033183370902561744,0.0,0.0,0.043039783781412044,0.0,0.0,0.011145081170406225,0.006462901969224042,0.014559579070619992,0.0,0.0160244128123682,0.02273736359242098,0.0,0.02659310844070701,0.0,0.05169346359027067,0.0,0.0,0.014898813399847626,0.029192847500857454,0.0,0.0,0.02790960326246127,0.0,0.007440844450835421,0.012319512057233464,0.017087703307515502,0.0,0.06631256315156042,0.02093442885757056
LFQ intensity D8_6,0.0,0.03073382571509907,0.07632368925522816,0.0,0.005715706539432914,0.008838864392027907,0.009050491965856191,0.003789715306840594,0.006727575176469746,0.014580605838947722,0.0,0.06795900905161772,0.0,0.12103451853764959,0.0,0.0022749572224230676,0.0,0.0,0.131333364324918,0.0374154195411377,0.010850657582274126,0.046545837553395586,0.0,0.0032086443700337897,0.0,0.022299878397107967,0.0,0.0,0.04227475844629713,0.0034740371779570884,0.0,0.007437153389924355,0.012351871852094432,0.05734233395751118,0.0,0.0,0.0221733528506232,0.0,0.022392782231604805,0.0,0.0,0.0,0.0,0.01806906527320552,0.02704118762083659,0.05317547685870126,0.0,0.017258691720972896,0.00358088440195613,0.003801403991053075,0.02295471014943873,0.018902820144015193,0.0,0.06908670916334855,0.0
LFQ intensity D8_7,0.0,0.004565795991104495,0.08212897386744498,0.0,0.002154607230462454,0.011137555877097043,0.015127376095464797,0.008098273839223225,0.00986374645441706,0.05503775332414604,0.0,0.05233312618283991,0.0,0.1010489681313324,0.0,0.0,0.0,0.0,0.12952781132029878,0.048465611251732627,0.018930604382890046,0.036848753860841195,0.0,0.0010616968608801551,0.0,0.02256530260359803,0.0,0.0,0.05535480717479672,0.0,0.0,0.017054067839868958,0.007427336552048555,0.011449780637823842,0.0,0.007735594684669576,0.027335162321128863,0.0,0.021670974510899714,0.0,0.05117967021105182,0.0,0.0,0.013600308349668295,0.02520722493291525,0.0,0.0,0.035000182351350446,0.0,0.01046140549687217,0.02631414313374926,0.021304212233049485,0.0,0.06397663195728939,0.006032540339044126
LFQ intensity D9_1,0.0,0.0,0.10867864776027605,0.0,0.009580425208048568,0.017811034092420592,0.004762376538676234,0.0066020184521208055,0.006239061819964143,0.04504538739855021,0.0,0.04546081661974836,0.0,0.11648660375283322,0.0,0.0,0.0,0.01175022687809183,0.124840372952943,0.037100488794034166,0.020777550740299584,0.04622483403869268,0.0,0.0027711805270423675,0.0,0.03380746111028157,0.0,0.0,0.04182948481532625,0.0,0.0,0.016783450185543565,0.019263834087846585,0.0,0.0,0.02136778699263645,0.023203252285406952,0.0,0.039977022840357236,0.0,0.030074322941629324,0.0,0.0,0.01897669585008584,0.0241519752912366,0.0,0.0,0.012730688867975645,0.008182396743786603,0.00199351957496475,0.01856730102802856,0.017218286722903705,0.0,0.06352045642971983,0.004221038658528557
LFQ intensity D9_10,0.0,0.0,0.09655175507389228,0.0,0.01435105065637219,0.015779942324975253,0.012172718059303044,0.003399254489761468,0.002110601214687791,0.06319530778412388,0.0010291477525554433,0.02949724400205541,0.0,0.13847051429762885,0.0,0.0,0.0,0.01833180838251206,0.12537853138011112,0.03782841029561123,0.025198791760475514,0.03041261653568225,0.0,0.0034165582741014213,0.0,0.032133961693571717,0.0,0.0,0.04778794554310833,0.0,0.0,0.01600721355080825,0.01014748871226538,0.0,0.0,0.0,0.019504609346814254,0.0,0.04662513112952916,0.0,0.03024429012994684,0.0,0.0,0.016532326975777063,0.01965571429093455,0.0,0.0,0.014035204592581873,5.81983431250815e-05,0.004140459689177806,0.029114399486977915,0.02848719960890308,0.0,0.06158748679627534,0.006814117826354105
LFQ intensity D9_11,0.0,0.0,0.10803528635005889,0.0,0.0015489068707783275,0.012775938494329626,0.012861238888868295,0.0012964136117653569,0.006050232571230195,0.10805838735052102,0.0,0.052642185700572636,0.0,0.09831794617362032,0.0,0.0,0.0,0.0,0.1261153967380942,0.026681630587661192,0.008712636449726493,0.07895794919822474,0.0,0.0015669095162356688,0.0,0.01962412502500946,0.0,0.0,0.04502155605030296,0.0,0.0,0.0060149668456973135,0.046220359333480635,0.0,0.0,0.037196441664748316,0.017346409259006795,0.0,0.04674751020402381,0.0,0.0,0.0,0.0,0.0045126250850372075,0.01716721950516287,0.0,0.0,0.0,0.01764368435909445,0.0,0.02808447669980598,0.006384028784396674,0.0,0.0644155386825467,0.0
LFQ intensity D9_12,0.0,0.0,0.10500671913810235,0.0,0.002740138074509187,0.012395522556571342,0.009900668336314356,0.00014554488129491712,0.0034685375659679048,0.1149939858784991,0.0,0.053651025104254124,0.0,0.11085442759069383,0.0,0.0,0.0,0.0,0.10299731832756027,0.030272934212651814,0.029262884618352237,0.05673238254505371,0.0,0.0006736427442954299,0.0,0.029647657170611234,0.0,0.0,0.04686934167734535,0.0,0.0,0.01368692555056285,0.032646290372632364,0.006952680449123377,0.0,0.042188063801381806,0.0198920956633323,0.0,0.04770497242933701,0.0,0.0,0.0,0.0,0.0041255392077992,0.019283220178579693,0.0,0.0,0.0,0.016681192093592093,0.0,0.011556020117793166,0.00020695687874151296,0.0,0.06803867655350877,0.007424636281538618
LFQ intensity D9_2,0.0,0.0,0.09702334628753241,0.00772329681500182,0.0035935428586924964,0.018324295295751986,0.004574877766573204,0.0,0.0063301767848214585,0.0833355202527581,0.0,0.03253687153987559,0.0,0.1230984480766912,0.0,0.0,0.0,0.0,0.11837141951275394,0.039280429729804514,0.01400051248295063,0.05044244373019695,0.0,0.0,0.0,0.03182945453394782,0.0,0.0,0.05087162516843624,0.0,0.0,0.024699359933893855,0.013108865851019275,0.0,0.0,0.04914938524890248,0.027541282717115555,0.0,0.02538130713890821,0.0,0.03029347950957104,0.0,0.0,0.012958252462025243,0.02269520693964957,0.0,0.0,0.012073133095911215,0.0033423258694957486,0.0,0.02100568419604756,0.0026261304577661275,0.0028127537817353677,0.07097657196217039,0.0
LFQ intensity D9_3,0.0,0.0,0.09598707296475853,0.0,0.019343161694734483,0.01021129420126186,0.007005762379748742,0.010980069296530203,0.008937318676618693,0.060139871875321126,0.0,0.02345237495718498,0.0,0.10519278359156865,0.0,0.0,0.0,0.010921524892911986,0.1172849499486496,0.031055231505438888,0.011370859249407787,0.04691056139826073,0.0,0.0024374128050378982,0.0,0.023639174947594873,0.0,0.0,0.045832053825227204,0.0,0.0,0.013204470790428635,0.030580235388755577,0.0,0.0,0.05093495994842982,0.016207811316590447,0.0,0.0416072095085748,0.0,0.04420838197498372,0.0,0.0,0.021977190756027255,0.0333109983751627,0.0,0.0,0.008020450275739303,0.0053790281208221085,0.0,0.01303031283660916,0.0019889720719865763,0.0,0.06624921198137057,0.02259928844426322
LFQ intensity D9_4,0.0,0.0,0.0915717664736188,0.007095663297198262,0.010148095644330172,0.014419106990872727,0.007481333663126485,0.006165875101717287,0.0,0.08872279134549513,0.0,0.05985076870374587,0.0,0.0705632815001131,0.0,0.0,0.0,0.010904656384206202,0.11428301129702527,0.02702447185045537,0.018543441517566112,0.037232970383221334,0.0,0.00011443461919748714,0.0,0.02815980207992293,0.0,0.0,0.04671213494303359,0.0,0.0,0.01569741906891138,0.0074803655117678955,0.0,0.0,0.04997615669924468,0.018121612548127324,0.0,0.04606003581396825,0.0,0.04507450992607783,0.0,0.0,0.008993571781038026,0.03213388002193621,0.0,0.0,0.0,0.017466159312984356,0.0,0.02739861860299984,0.0034668510308158507,0.003416782219091983,0.06967618947182853,0.016044242196361556
LFQ intensity D9_5,0.0,0.0,0.1032785107899641,0.0,0.006296480792409067,0.017031282239956775,0.003957887585195779,0.005381243392353283,0.006692504364278105,0.0838032112635257,0.0,0.057277971890341534,0.0,0.08382628963577182,0.0,0.0,0.0,0.00983530783296021,0.1275795318356529,0.036754829747742565,0.0,0.06992146849573919,0.0,0.0,0.0,0.030603311914729796,0.0,0.0,0.03962812650755476,7.436431501971148e-05,0.0,0.019024860174495714,0.03941017278906528,0.008281894322244372,0.0,0.03233668010391277,0.019004225448334494,0.0,0.04603390253446614,0.0,0.028185226140601417,0.0,0.0,0.013924726294947532,0.01855036095112979,0.0,0.0,0.003230758915553349,0.002818671235380716,0.00786174319172222,0.015674205424256182,0.0,0.0,0.06099635278941042,0.0027238970812844114
LFQ intensity D9_6,0.0,0.0,0.09708127826975219,0.0005485447054247623,0.01756239102131308,0.014985319320937268,0.009459124817981257,0.005259493807167787,0.009739757466969852,0.03675231784645414,0.0,0.03619405130523752,0.0,0.12386221691193103,0.0,0.0,0.0,0.007370111771402749,0.1325981783621987,0.04376719851590034,0.02998532972399074,0.0020390863051311207,0.0,0.002157980877848419,0.0,0.030422380995191817,0.0,0.0,0.050697031616243345,0.0,0.0,0.014356595497614377,0.0,0.0,0.0,0.05919573092161035,0.0165206936462172,0.0,0.041035634072490244,0.0,0.03228030513165158,0.0,0.0,0.0030001641660669337,0.034627734546956696,0.0,0.0,0.0,0.01811765814047127,0.0,0.024993836389225987,0.0,0.0,0.07633710259272719,0.02905275125389196
LFQ intensity D9_7,0.0,0.0,0.10020046347264341,0.0,0.01264511497360496,0.015228743309160069,0.009732080536788326,0.012437816116987,0.006058535493062997,0.07699000487629436,0.0,0.04634620086320371,0.0,0.12852548816220014,0.0,0.0,0.0,0.010605559236436813,0.1176238974747442,0.03643382952368503,0.026519630860436655,0.029359122943023126,0.0,0.0029924552692102767,0.0,0.03301488684655659,0.0,0.0,0.04665106228593618,0.0,0.0,0.010266559940676647,0.012380769015612905,0.0,0.0,0.056751590570977915,0.01993243486447211,0.0,0.04808723175772694,0.0,0.0,0.0,0.0,0.01872766291105992,0.026637133929323417,0.0,0.0,0.012927247846357117,0.004157714484402062,0.0,0.012594630493268238,0.0,0.0,0.0623285229740467,0.003843608968102271
